url,place_name,place_score,num_reviews,user_number_reviews,user_number_photos,time,score,text
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,40,,2 years ago,5,"Nice place for strolling, biking, jogging and simply chilling out with friends."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,105,,2 years ago,5,It's pretty and serene. Like my own little hiding
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,248,,3 months ago,5,Soothing
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,3 years ago,5,Beautiful riverside trail near our house.  We visit regularly and enjoy every time.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,26,,3 years ago,5,"I walk. Talk with my friend. Meet other people but not many. Most people are into working out. Running, biking,  walking or skating. Its a great atmosphere for meditation, reading and of course excersize."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,4,"Very nice center city park just wish the access was easier. Good place for fishing, walking , biking or just chilling"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,5,Clean with many places to relax and enjoy the river views
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,31,,2 years ago,4,Took a walk with my man in the evening and it was great. Enough people on the trail were you didn't feel alone
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,537,,6 years ago,5,"Oh loved the kayaking excursion that they run here in the warm weather months. It's safe and great fun. Paddle up to the Art Museum, staying away from the falls, and then paddle back. All with a well,trained guide."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,10 months ago,5,Great place to jog at
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,6,6,a year ago,5,Enjoy seeing the sunset as I walked the bank.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,44,,2 years ago,3,"Whoever runs it should be fired. No working fountains, no working power ports ( there are several ) they are too LAZY to open the restrooms. Terrible management. What a shame one incompetent person can ruin a beautiful park."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,55,,4 years ago,5,I am a skateboarder so when i found the skate park. I was happy. They have a bar along the river. Bike is nice and wide.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,5,"Beautiful place for walking,  biking,  or running"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,165,,2 years ago,5,Great view of the river. Good place to walk
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,21,21,a year ago,5,Nice place to take a walk.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,58,,a year ago,5,"Wonderful, beautiful Urban space with a bike/hike trail, benches, and gorgeous views of the city along the river. You can walk for miles."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,3,3,2 years ago,5,"Love taking walks here. Get your friends, family, or that special someone and take a stroll."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,72,72,a year ago,4,Nice place to sit and enjoy Philadelphia scenery
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,I go here to unwind and relax. The City of Philadelphia has totally transformed this section of the city. I am well pleased.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,19,,3 years ago,5,"I love love love this area. Especially in the summer time. Great for walking,  trailing, bike riding, jogging etc... great panic area."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,5,gotta love philly #ocphilly
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,3 years ago,5,The night time ambience is very welcoming a few stray runners and joggers after eight p.m. some areas need lite bulb changes to enhance the atmosphere freight trains rolling thru at times low level of mosquitoes to deal with
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,3,3,a year ago,5,"Great place for riding, walking, running enjoying the lovely Philadelphia attractions"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,25,25,a year ago,5,The employee  r very nice and helpful
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,15,,2 years ago,5,Peaceful and serene. Great for family time
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,4 years ago,5,"Philly's done a great job making this part of the river a beautiful park. Super accessible, as it's on the trail, and stairways to most major street level roads."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,29,,2 years ago,4,I love it here..just the treacherous bikers...it can be quite scary! Bikers need their own lane..
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,3 years ago,5,Awesome place to end a boring weekday. The fishing is surprisingly excellent (just don't eat anything you catch)
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,34,,2 years ago,5,Beautiful view. Long track. Not too crowded.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,3,It's a nice place. A bit small and usually crowded with bikers and runners.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,78,78,2 years ago,5,"Great place to walk, jog, run, workout, chill, take in the sights, spend time with family and friends! EVERYTHING!"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,188,,2 years ago,5,Lovely placeAlot of sports activies
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,4 years ago,5,Great City Walk taking you up to the Rocky steps boat house row and much more. Great escape from the city in the city
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,5,Great place to fish and ride bikes
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,9,,2 years ago,5,"Great place to Run, ride bikes, or go fishing."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,89,,a year ago,5,"Great for walking, running, and biking!"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,Great trail along the Schuylkill for biking and walk in.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,81,81,a year ago,3,Bit much noise from construction tookFrom the beauty of this place.  Glad when its finished
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,48,,a year ago,5,I was there last night it was a football   game little League. My nephew team won yaaa.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,5,A great place to bike or walk
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,85,,a year ago,5,Great scenic place to walk...
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,Delightful for a stroll great for a bike ride a real city treasure
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,Always a great walk/run/ride along the Schuylkill river
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,7,,3 years ago,5,"I love the Schuylkill Bank, I can fish there, take videos of my trains that come by, do my exercise and have lots of fun and meet new people."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,4,Nice scenery. Good place for a walk.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,3,3,2 years ago,5,It's an awesome place to chill & chat.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,11,,3 years ago,4,Awesome space to workout and relax. I was a little confused about the lady tanning topless near children. I didn't know our city allowed that.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,87,,3 years ago,5,I visited for ParksonTap and had a great time. Pretty location right on the bike trail.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,39,39,3 years ago,5,"Our favorite place to take visitors! Great walk along the river, close to a dog park, playground, and basketball court."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,88,,2 years ago,5,"Very peaceful place to run,walk,ride your bike."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,Beautiful place to go relax or work out.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,181,,3 years ago,4,Great Riverside path. Nice alternative way to get into the city from Fairmount
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,77,,2 years ago,5,Very clean. Cute. Great place to have a picnic.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,14,,2 years ago,5,"Ever-expanding public greenway from Art Museum to South St. / Christian Street following the tidal Schuylkill River below the Fairmount Dam. Future plans call for an extension south of Christian Street to the Grays Ferry Crescent & Swing Bridge to Bartram's Mile. Multiuse paved trail wends its way along the once-industrial banks now a lush corridor linking neighborhoods (Grad Hosp/Fitler Sq), cultural destinations (Bartram's Garden/ Art Museum) and transit (30th St./Spruce+Pine bike lanes.) No better way to get a cross section of this city than by tracing its famed Schuylkill River."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,47,,3 years ago,5,"Great place to bike, walk, and have nice views of the skyline if you head up to the spring garden bridge (north end) or south street bridge (south end)"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,35,,2 years ago,5,"Bring your hammock and relax by the water, its perfect!!"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,"I once saw a river monster eat somebody here. Great time, really enjoyed."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,38,,3 years ago,5,Great place to take the family out for a nature hike spots to sit down and fish and enjoy the out doors
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,18,,a year ago,5,Great Wall during nice weather
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,75,,2 years ago,5,Lovely place to walk with a friend or go for a run!
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,22,,3 years ago,5,Great family friendly space to enjoy the banks of the Schuykill river.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,31,,4 years ago,5,"Check out the kayaking tours. The night tour is especially beautiful,  with the city lights reflecting off the water. Just plan on getting wet."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,20,20,4 years ago,5,"Great place to go walking (or running, or biking) and sight seeing. Very tranquil."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,59,,3 years ago,5,Go there every day and enjoy enjoy there are many good things to do.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,26,,3 years ago,5,"The new boardwalk on the Schuylkill is just breathtaking with a great view of the city skyline and university city on the opposite side of the river. Great for bicycling, just watch out for joggers."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,78,,3 years ago,5,Nice little portion of the Schuylkill River Trail with nice views of the Center City and West Philly skylines.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,1,1,a year ago,5,Very nice n Pieceful place
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,59,,2 years ago,5,Really great place for a walk and great views!
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,15,,3 years ago,5,Bring ya walking shoes or your bike cause you gonna need itAwesome green way thru Philly
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,87,,5 years ago,5,"Always a great place to go during nice days.  The run trail, gardens, benches, and parks are an amazing part of the city."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,"Awesome!!! Love the trail, always feeling safe and secure out there.  "
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,17,,2 years ago,5,Great place to hop on the trail and getting some miles
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,2,2,3 years ago,5,"Great place to walk, run, bike and relax.  The views of the city is incredible from the Banks."
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,4 years ago,5,"Incredible, sure to be a centerpiece for closing gaps of blight and disuse in the surrounding areas. Well done, designed, funded, and used. A++"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,824,824,3 years ago,5,"Beautiful walkway along the river. Great for walking, running and biking"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,2 years ago,5,NIce place to stroll and check out the all different scenes. Layer up when coming during the winter.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,30,,3 years ago,5,"Grat place, family friendly and good prices. The jalapeño burger is delicious!"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,116,,3 years ago,5,The Schuylkill Banks is a wonderful place to visit and I love to go fishing there too!
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,,,a year ago,5,I love all the rivers in Philadelphia
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,27,27,2 years ago,5,"Well done City of Philadelphia, I use this park everyday"
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,49,49,3 years ago,5,Such a lovely spot to walk along on a mild day.
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,62,,3 years ago,5,Great trail by the river.  Though popular!
"https://www.google.com/maps/place/Schuylkill+Banks/@39.9521946,-75.1806532,17z/data=!4m7!3m6!1s0x89c6c649a24b08d5:0x469801a321715063!8m2!3d39.9521946!4d-75.1806532!9m1!1b1",Schuylkill Banks,4.7,1267,16,,a year ago,5,Best place to walk and run in philly
